日线	000001	上证指数												
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6	MACD交易.ENTERLONG	MACD交易.EXITLONG
19980213	1246.733032	1251.911987	1241.823975	1245.911011	448795	4097735	1245.399414	1227.138794	1223.641846	1207.758057	1176.331299	1193.209106	0	0
19980212	1253.38501	1254.411011	1241.995972	1246.295044	460136	4749077	1240.799805	1223.943848	1221.051392	1204.445068	1175.999146	1191.958618	0	0
19980211	1234.18103	1251.453003	1233.530029	1250.238037	438542	4815520	1232.426758	1220.857422	1217.793701	1202.062012	1175.607056	1190.652954	0	0
19980210	1248.595947	1248.595947	1233.697998	1236.512939	491989	5324563	1222.419678	1216.055054	1214.612061	1199.321533	1174.954712	1189.312012	0	0
19980209	1257.994995	1262.623047	1244.426025	1248.040039	467369	4358584	1215.860229	1209.168457	1212.382446	1196.565918	1174.619263	1188.032837	1	0
19980123	1206.494995	1224.121948	1206.453979	1222.912964	347871	3580684	1208.878052	1207.061035	1209.044312	1193.603516	1174.221558	1186.672119	0	0
19980122	1200.520996	1207.45105	1194.383057	1204.430054	414423	4361254	1207.087891	1208.759888	1206.381958	1191.434448	1173.970825	1185.498657	0	0
19980121	1201.988037	1209.688965	1198.228027	1200.203003	290856	3032972	1209.287964	1212.033325	1204.723145	1189.559082	1173.848755	1184.35437	0	0
19980120	1211.276001	1215.569946	1195.381958	1203.714966	349729	3129378	1209.690308	1216.419922	1203.16333	1187.531128	1173.675537	1183.181641	0	0
19980119	1215.407959	1216.987061	1205.479004	1213.129028	368785	3262038	1202.476807	1219.4104	1201.015991	1185.280762	1173.254639	1181.952271	0	0
19980116	1215.819946	1220.973999	1207.918945	1213.962036	461294	4120326	1205.244141	1220.144775	1198.067749	1182.705444	1172.660156	1180.692383	0	0
19980115	1210.421021	1217.864014	1196.147949	1215.43103	572980	5539255	1210.432007	1218.158936	1194.695679	1179.658325	1172.300903	1179.342651	0	0
19980114	1170.345947	1203.246948	1170.322021	1202.214966	626988	5703800	1214.778564	1214.730103	1192.664307	1176.816284	1171.957397	1178.079224	0	1
19980113	1211.883057	1211.883057	1110.087036	1167.646973	901644	7194435	1223.149536	1213.169189	1190.954834	1174.511963	1171.929443	1176.94812	0	0
19980112	1242.209961	1246.651001	1226.396973	1226.965942	666300	5739689	1236.344116	1215.596436	1190.264404	1173.578003	1172.267944	1175.945557	0	0
19980109	1233.70105	1244.999023	1221.296997	1239.901001	641450	5357096	1235.045654	1211.027588	1186.874634	1170.096313	1171.989014	1174.774536	0	0
19980108	1243.120972	1250.005005	1235.88501	1237.16394	455631	4069472	1225.885864	1204.003906	1182.771729	1166.893433	1171.738647	1173.504272	0	0
19980107	1233.956055	1244.098022	1231.145996	1244.069946	632745	5756557	1214.681641	1197.412842	1178.322021	1163.172241	1171.405884	1172.252686	0	0
19980106	1223.72998	1233.63501	1215.409058	1233.619995	621968	5148664	1203.188843	1189.906494	1173.08667	1159.201538	1170.96228	1170.857178	0	0
19980105	1200.947998	1220.494995	1200.222046	1220.473022	537832	4371532	1194.848633	1182.621338	1168.215942	1156.699341	1170.682983	1169.38501	0	0
19971231	1182.253052	1195.046997	1182.246948	1194.102051	359667	3093250	1187.009521	1175.990601	1163.98584	1155.097778	1170.393311	1168.111084	0	0
19971230	1186.139038	1193.621948	1179.55603	1181.142944	296758	2792940	1182.121948	1171.232666	1160.408081	1154.682007	1170.065796	1166.87561	0	0
19971229	1196.296997	1198.973999	1185.656006	1186.605957	392403	3670210	1180.144165	1170.598633	1157.859375	1154.755493	1169.557495	1165.760742	0	0
19971226	1187.751953	1194.237061	1186.526978	1191.918945	486925	4192918	1176.624268	1168.740601	1155.18335	1154.912964	1169.009399	1164.905273	0	0
19971225	1170.561035	1181.479004	1169.993042	1181.277954	413542	3598401	1170.394165	1164.932739	1152.568848	1155.109985	1168.323975	1163.76001	0	0
19971224	1171.734985	1173.540039	1164.858032	1169.66394	336715	3178988	1164.971802	1162.721802	1149.630737	1155.234985	1167.620239	1163.035034	0	0
19971223	1171.901978	1176.921997	1165.057007	1171.254028	380905	3313634	1160.343384	1161.539551	1148.338501	1155.385864	1167.534302	1162.796509	0	0
19971222	1162.682007	1169.029053	1153.439941	1169.006958	494624	4233415	1161.052979	1159.231201	1146.052124	1155.89856	1167.362427	1162.820068	0	0
19971219	1154.703003	1161.879028	1151.140991	1160.767944	336039	3244670	1160.856812	1156.266968	1143.848877	1156.457764	1167.612915	1163.123657	0	0
19971218	1142.099976	1159.110962	1138.397949	1154.166016	320132	3049009	1159.471191	1153.810547	1143.738281	1157.603638	1168.358765	1163.401611	0	0
19971217	1169.644043	1169.737061	1145.890991	1146.521973	366523	3323458	1160.471802	1151.981201	1144.651245	1158.502075	1169.444458	1163.775635	0	0
19971216	1170.462036	1174.807007	1165.600952	1174.802002	377740	3339194	1162.735718	1149.58374	1146.406616	1160.085938	1170.703369	1164.041016	0	0
19971215	1155.719971	1168.05603	1155.604004	1168.026001	336007	3166176	1157.409546	1145.120239	1146.833862	1160.415894	1171.779419	1164.190186	0	0
19971212	1160.220947	1165.812988	1153.432007	1153.839966	287897	2571101	1151.677124	1141.626221	1147.999268	1160.843506	1172.741699	1164.197632	0	0
19971211	1159.053955	1159.753052	1145.546021	1159.168945	252856	2317636	1148.150024	1140.205078	1150.198853	1161.728516	1173.886353	1164.074219	0	0
19971210	1150.475952	1158.989014	1149.332031	1157.842041	228794	2368716	1143.490845	1136.539795	1151.491577	1162.251221	1174.482788	1163.975708	1	0
19971209	1139.80603	1148.171021	1137.317017	1148.171021	209691	2146267	1136.431641	1135.137451	1152.30896	1163.126099	1175.106323	1163.476196	0	0
19971208	1140.546997	1143.079956	1136.578979	1139.364014	194690	2096403	1132.830811	1132.873047	1154.232178	1164.117676	1175.921021	1162.854126	0	0
19971205	1139.477051	1144.222046	1134.932007	1136.203979	228274	2396652	1131.575439	1131.430908	1156.553223	1167.33313	1176.938599	1162.218018	0	0
19971204	1121.802979	1137.012939	1119.20105	1135.873047	228278	2290658	1132.260254	1133.665894	1159.500122	1168.736694	1177.83667	1161.543457	0	0
19971203	1129.776978	1130.317993	1121.593018	1122.546021	180617	1917993	1129.588745	1137.321289	1161.762451	1169.986328	1178.477417	1160.90625	0	0
19971202	1133.589966	1139.604004	1128.5	1130.166992	179381	1875374	1133.84314	1143.22937	1165.337158	1171.818726	1179.292847	1160.223389	0	0
19971201	1137.588013	1139.292969	1130.448975	1133.087036	237027	2312875	1132.915283	1148.547607	1168.063721	1173.875488	1180.222656	1159.46582	0	0
19971128	1117.56897	1139.640991	1114.432983	1139.628052	265144	2657870	1131.286255	1154.372192	1170.452026	1175.684937	1181.404419	1158.993164	0	0
19971127	1141.77002	1141.970947	1120.519043	1122.515991	231738	2512619	1135.071533	1160.192627	1172.490234	1176.913574	1182.535034	1158.498535	0	0
19971126	1126.595947	1143.817993	1124.477051	1143.817993	211678	2347278	1145.053711	1166.443481	1175.106812	1177.839722	1184.515991	1158.026978	0	0
19971125	1120.864014	1131.126953	1114.137939	1125.527954	362395	3584243	1152.615479	1169.480591	1177.120239	1177.238647	1186.327393	1157.255249	0	0
19971124	1150.416016	1150.562988	1122.935059	1124.94104	266232	2966754	1164.17981	1175.591064	1179.73999	1176.985229	1188.104248	1156.565918	0	0
19971121	1168.968018	1169.10498	1152.008057	1158.555054	277703	2927301	1177.458252	1181.675293	1185.284302	1176.814453	1189.865601	1155.828247	0	0
19971120	1182.739014	1189.494995	1169.097046	1172.427002	290367	3245751	1185.313721	1185.333984	1186.271973	1175.888672	1190.920776	1154.965942	0	0
19971119	1185.103027	1191.963989	1175.782959	1181.626953	244802	2656860	1187.833008	1186.203613	1186.318726	1174.223389	1191.678345	1154.012085	0	0
19971118	1190.260986	1193.311035	1182.607056	1183.348999	254362	2563705	1186.345459	1187.444702	1186.113403	1172.664795	1192.417725	1152.964355	0	0
19971117	1210.677002	1213.228027	1190.43103	1191.333008	271380	2722943	1187.002441	1187.579834	1186.539429	1169.97229	1193.237793	1151.943604	0	0
19971114	1187.350952	1208.842041	1181.687012	1197.832031	389067	3893766	1185.892578	1186.531982	1186.341064	1166.891235	1193.739746	1150.838379	0	0
19971113	1169.703979	1185.281982	1157.293945	1185.024048	296200	2981946	1185.35437	1184.787964	1185.273926	1163.542847	1194.210083	1149.759277	0	0
19971112	1190.014038	1193.531006	1171.562988	1174.188965	293405	2949103	1184.574341	1183.770142	1183.537964	1160.177734	1194.628418	1148.799561	0	1
19971111	1183.417969	1187.744019	1168.482056	1186.634033	303465	2996537	1188.544189	1184.759888	1181.117676	1158.026001	1196.134277	1147.82605	0	0
19971110	1199.368042	1202.578979	1178.630981	1185.784058	425029	3996574	1188.157227	1183.888916	1177.682373	1155.7052	1197.754761	1146.986328	0	0
19971107	1181.776001	1195.73999	1177.631958	1195.140991	363676	3627501	1187.171143	1188.893188	1174.384033	1153.179443	1199.078491	1146.078979	0	0
19971106	1198.657959	1203.08606	1179.582031	1181.123047	440804	4281561	1184.221558	1187.209717	1171.16626	1148.07373	1200.085083	1145.368408	0	0
19971105	1186.094971	1194.672974	1179.350952	1194.037964	439905	4919680	1182.966187	1186.433838	1168.233398	1145.501953	1202.056152	1144.735229	0	0
19971104	1180.86499	1190.470947	1180.86499	1184.699951	223960	2362328	1180.97583	1184.781982	1165.275024	1145.184814	1203.599365	1144.009888	0	0
19971103	1181.161987	1185.06897	1176.546997	1180.854004	253662	2562182	1179.620605	1185.499023	1161.168579	1144.773682	1205.929199	1143.302612	0	0
19971031	1164.912964	1181.505981	1158.735962	1180.392944	297806	3050338	1190.615112	1186.150391	1157.071045	1144.330322	1208.591919	1142.622681	0	0
19971030	1189.265015	1207.969971	1173.649048	1174.845947	511109	4817378	1190.197876	1185.76001	1152.920532	1144.558105	1210.9823	1141.806763	0	0
19971029	1168.224976	1188.796997	1162.980957	1184.08606	363656	3591003	1189.901367	1183.30603	1148.381836	1144.705933	1212.901855	1140.964844	0	0
19971028	1239.584961	1241.833008	1172.891968	1177.92395	561391	5248239	1188.588135	1177.475708	1144.659302	1145.526245	1215.49646	1139.988281	0	0
19971027	1183.646973	1235.944946	1183.646973	1235.827026	700550	6563903	1191.377441	1171.476074	1141.613525	1147.685791	1218.038696	1139.085693	0	0
19971024	1172.884033	1179.805054	1164.063965	1178.30603	367296	3775922	1181.685669	1159.875244	1135.322754	1148.359619	1219.814575	1137.87793	0	0
19971023	1178.983032	1186.067017	1170.232056	1173.364014	434296	4154787	1181.322266	1155.123169	1128.505615	1150.117065	1221.609863	1136.913696	0	0
19971022	1193.70105	1203.017944	1168.45105	1177.52002	676710	6082871	1176.710815	1150.033203	1125.036133	1152.845947	1223.305176	1135.983521	0	0
19971021	1190.494995	1192.339966	1179.573975	1191.869995	434136	4232146	1166.363159	1145.768066	1125.38623	1155.313721	1224.759399	1134.912842	0	0
19971020	1183.744019	1191.040039	1173.557007	1187.368042	489969	4608956	1151.574829	1136.838257	1124.411011	1157.294556	1226.201782	1133.761841	0	0
19971017	1155.421997	1180.218018	1153.895996	1176.489014	486238	4599942	1138.064697	1127.991821	1123.42041	1159.076294	1227.809448	1132.508545	0	0
19971016	1131.400024	1151.394043	1131.394043	1150.307007	335224	3386234	1128.923828	1120.081177	1123.957153	1160.736816	1229.49585	1131.312866	0	0
19971015	1119.108032	1129.654053	1116.428955	1125.781982	179540	2145228	1123.355713	1113.457764	1125.406006	1163.388794	1231.28894	1130.17041	0	0
19971014	1116.29895	1118.021973	1105.703979	1117.927979	120775	1538060	1125.172852	1111.843018	1129.551758	1166.564941	1233.257935	1129.121094	0	0
19971013	1136.428955	1138.401001	1117.389038	1119.817017	152802	1899293	1122.101807	1111.751221	1135.790894	1169.763672	1235.092163	1128.111206	0	0
19971010	1121.338013	1131.569946	1120.512939	1130.785034	157513	1951931	1117.919067	1110.77063	1142.602173	1172.386841	1236.788696	1127.134033	1	0
19971009	1134.590942	1138.656982	1120.088013	1122.465942	162004	2025031	1111.238525	1101.88855	1147.614258	1174.495483	1238.430176	1126.029541	0	0
19971008	1122.968018	1140.937012	1116.713013	1134.868042	242290	2933823	1103.559814	1100.039429	1154.252441	1176.549927	1240.117554	1124.880371	0	0
19971007	1098.293945	1102.712036	1087.017944	1102.572998	131918	1762384	1098.513062	1105.004639	1160.08667	1177.781982	1241.634766	1123.740479	0	0
19971006	1100.699951	1105.411011	1091.151978	1098.902954	129808	1565933	1101.400391	1111.984009	1167.522827	1179.847656	1243.100952	1122.738281	0	0
19970930	1083.41394	1100.385986	1083.232056	1097.383057	176650	2045300	1103.622314	1118.849365	1174.618774	1181.372192	1244.625854	1121.564697	0	0
19970929	1106.342041	1106.342041	1079.339966	1084.072021	209495	2436154	1092.538696	1127.83313	1181.064697	1182.556274	1246.204712	1120.251587	0	0
19970926	1118.689941	1118.94104	1094.42395	1109.634033	223200	2741706	1096.518921	1137.35437	1188.35437	1184.241821	1247.564697	1118.958374	0	0
19970925	1118.369019	1130.125977	1106.245972	1117.01001	358365	4336333	1111.496338	1147.260742	1193.925903	1185.356079	1248.95459	1117.625854	0	0
19970924	1064.661011	1110.107056	1064.661011	1110.011963	408133	4964027	1122.567627	1159.830933	1198.77002	1187.059448	1250.154053	1116.270996	0	0
19970923	1096.187012	1105.281982	1025.130005	1041.964966	308096	4299589	1134.076538	1174.433838	1203.195068	1187.396606	1251.287354	1114.947388	0	0
19970922	1184.493042	1185.099976	1102.616943	1103.973999	251480	3062643	1163.127686	1193.340088	1210.79895	1190.891357	1252.886353	1113.807861	0	0
19970919	1174.769043	1185.089966	1168.869019	1184.520996	176329	2018437	1178.189941	1208.465576	1214.804932	1193.56189	1254.028442	1112.468994	0	0
19970918	1169.670044	1181.748047	1164.64502	1172.365967	193470	2300956	1183.025146	1215.168579	1214.170654	1194.279541	1254.445923	1110.788574	0	0
19970917	1188.88501	1191.295044	1162.243042	1167.557007	194643	2425953	1197.094604	1223.061768	1213.779541	1195.175415	1254.698608	1109.273682	0	0
19970916	1182.756958	1193.847046	1181.168945	1187.219971	214957	2651954	1214.791382	1230.388062	1212.633667	1195.321533	1255.087646	1107.808228	0	0
19970915	1205.901001	1211.68396	1175.947998	1179.286011	307802	3578373	1223.552734	1234.296387	1209.917847	1195.623291	1255.321777	1106.316895	0	1
19970912	1240.495972	1247.907959	1207.831055	1208.697021	363274	4310666	1238.741455	1239.354248	1207.685425	1196.324829	1255.47644	1104.8479	0	0
19970911	1260.519043	1264.489014	1236.113037	1242.713013	599859	7133641	1247.312012	1240.591064	1204.403687	1195.796021	1255.335083	1103.213989	0	0
19970910	1230.426025	1256.041016	1227.642944	1256.041016	446904	5390723	1249.029053	1237.708984	1200.673706	1194.030762	1254.705444	1101.46228	0	0
19970909	1255.18103	1257.927002	1230.442017	1231.026978	407300	4544453	1245.984741	1231.956055	1193.878052	1191.476807	1253.577759	1099.677734	0	0
19970908	1253.14502	1257.54895	1245.744019	1255.229004	486357	5484254	1245.039917	1228.257568	1189.667236	1188.883545	1252.996338	1097.908569	0	0
19970905	1250.604004	1253.349976	1241.217041	1251.550049	446757	4722780	1239.967163	1221.144287	1186.109863	1185.101807	1252.224731	1096.075073	0	0
19970904	1245.775024	1253.152954	1245.640015	1251.297974	545751	5447049	1233.869873	1213.172607	1183.834961	1182.412231	1251.449097	1094.21875	0	0
19970903	1223.620972	1243.32605	1223.46106	1240.819946	550121	5758038	1226.388794	1204.497314	1181.232178	1179.842896	1250.403198	1092.305786	0	0
19970902	1228.474976	1232.69104	1215.921997	1226.302979	521180	5896206	1217.927368	1194.879272	1177.788208	1178.444092	1249.373779	1090.557251	0	0
19970901	1224.177002	1230.06604	1219.100952	1229.86499	613652	6798216	1211.475342	1185.539429	1176.286865	1177.842163	1248.539307	1088.924805	0	0
19970829	1214.310059	1223.071045	1209.479004	1221.063965	634052	7318643	1202.321533	1176.016357	1174.810181	1176.630859	1247.53833	1087.3396	0	0
19970828	1201.05896	1216.07605	1194.675049	1213.891968	611315	6942657	1192.475342	1168.216309	1173.398315	1176.257202	1246.526733	1085.745117	0	0
19970827	1195.427979	1199.473999	1188.331055	1198.512939	483247	5433720	1182.605835	1163.638428	1172.19165	1175.701782	1245.391968	1084.230347	0	0
19970826	1186.06897	1194.130981	1181.243042	1194.042969	541319	5549792	1171.831299	1155.799805	1171.237061	1175.445679	1244.397095	1082.851929	0	0
19970825	1175.444946	1184.333984	1175.384033	1184.095947	435661	4539603	1159.603516	1151.076538	1169.196411	1175.647949	1243.214722	1081.53894	0	0
19970822	1159.385986	1174.485962	1156.82605	1171.833008	400464	4337399	1149.711182	1151.075195	1167.080444	1175.702271	1242.248413	1080.289307	1	0
19970821	1148.386963	1165.218018	1147.81604	1164.545044	381770	4007224	1143.957397	1154.497192	1167.031982	1175.134399	1241.342041	1079.101074	0	0
19970820	1135.050049	1144.645996	1133.741943	1144.639038	231973	2507383	1144.671021	1157.966675	1167.515503	1173.654541	1240.306396	1077.987183	0	0
19970819	1134.616943	1143.20105	1128.109009	1132.905029	237294	2571981	1139.768555	1160.696899	1170.226563	1172.861206	1239.312012	1076.895142	0	0
19970818	1139.605957	1139.605957	1116.147949	1134.634033	305209	3357464	1142.549438	1167.033936	1173.993896	1172.086426	1238.467041	1075.867432	0	0
19970815	1174.182983	1174.881958	1133.890015	1143.063965	402425	4767614	1152.439209	1173.60376	1176.938232	1170.825928	1237.494751	1074.797974	0	0
19970814	1120.470947	1168.334961	1120.244995	1168.113037	370232	3952971	1165.036865	1178.580078	1180.277832	1171.368652	1236.382446	1073.674683	0	0
19970813	1139.245972	1153.494995	1118.202026	1120.126953	328339	3460815	1171.262451	1180.744751	1181.733521	1170.785645	1235.124268	1072.415039	0	1
19970812	1177.260986	1183.436035	1145.748047	1146.80896	390429	3936901	1181.625244	1186.674072	1185.268555	1173.416748	1233.832153	1071.290039	0	0
19970811	1206.456055	1206.759033	1182.447021	1184.083008	496657	5036508	1191.518188	1187.316162	1187.933594	1176.865479	1232.297729	1070.043091	0	0
19970808	1205.952026	1216.561035	1201.358032	1206.052979	601007	7033741	1194.768188	1183.085693	1188.015625	1180.211426	1229.887451	1068.596802	0	0
19970807	1167.927002	1199.23999	1161.631958	1199.23999	315609	3448699	1192.123291	1179.56665	1185.452881	1183.262817	1228.023926	1067.120117	0	0
